     1,  -326.776276,         720.,  -1642.81531
      2,  -326.776276,         576.,  -1642.81531
      3,  -326.776276,         432.,  -1642.81531
      4,  -326.776276,         288.,  -1642.81531
      5,  -326.776276,         144.,  -1642.81531
      6,  -326.776276,           0.,  -1642.81531
      7,  -640.994751,         720.,  -1547.49817
      8,  -640.994751,         576.,  -1547.49817
      9,  -640.994751,         432.,  -1547.49817
     10,  -640.994751,         288.,  -1547.49817
     11,  -640.994751,         144.,  -1547.49817
     12,  -640.994751,           0.,  -1547.49817
     13,  -930.580139,         720.,  -1392.71155
     14,  -930.580139,         576.,  -1392.71155
     15,  -930.580139,         432.,  -1392.71155
     16,  -930.580139,         288.,  -1392.71155
     17,  -930.580139,         144.,  -1392.71155
     18,  -930.580139,           0.,  -1392.71155
     19,  -1184.40381,         720.,  -1184.40381
     20,  -1184.40381,         576.,  -1184.40381
     21,  -1184.40381,         432.,  -1184.40381
     22,  -1184.40381,         288.,  -1184.40381
     23,  -1184.40381,         144.,  -1184.40381
     24,  -1184.40381,           0.,  -1184.40381
     25,  -1392.71155,         720.,  -930.580139
     26,  -1392.71155,         576.,  -930.580139
     27,  -1392.71155,         432.,  -930.580139
     28,  -1392.71155,         288.,  -930.580139
     29,  -1392.71155,         144.,  -930.580139
     30,  -1392.71155,           0.,  -930.580139
     31,  -1547.49817,         720.,  -640.994751
     32,  -1547.49817,         576.,  -640.994751
     33,  -1547.49817,         432.,  -640.994751
     34,  -1547.49817,         288.,  -640.994751
     35,  -1547.49817,         144.,  -640.994751
     36,  -1547.49817,           0.,  -640.994751
     37,  -1642.81531,         720.,  -326.776276
     38,  -1642.81531,         576.,  -326.776276
     39,  -1642.81531,         432.,  -326.776276
     40,  -1642.81531,         288.,  -326.776276
     41,  -1642.81531,         144.,  -326.776276
     42,  -1642.81531,           0.,  -326.776276
     43,       -1675.,         720.,           0.
     44,       -1675.,         576.,           0.
     45,       -1675.,         432.,           0.
     46,       -1675.,         288.,           0.
     47,       -1675.,         144.,           0.
     48,       -1675.,           0.,           0.
     49,  -1642.81531,         720.,   326.776276
     50,  -1642.81531,         576.,   326.776276
     51,  -1642.81531,         432.,   326.776276
     52,  -1642.81531,         288.,   326.776276
     53,  -1642.81531,         144.,   326.776276
     54,  -1642.81531,           0.,   326.776276
