    1,           0.,   956.771362,         690.
      2,  -4.51582637e-05,   826.495239,   1033.10059
      3,  -5.86474926e-05,   628.578125,   1341.69824
      4,  -6.90173401e-05,   350.482666,   1578.93274
      5,           0.,           0.,        1675.
      6,    134.61232,   956.771362,   676.741821
      7,   201.547974,   826.495239,   1013.24988
      8,    261.75238,   628.578125,   1315.91785
      9,   308.034546,   350.482666,   1548.59399
     10,   326.776276,           0.,   1642.81531
     11,   264.051575,   956.771362,   637.476868
     12,   395.350494,   826.495239,    954.46051
     13,   513.445679,   628.578125,    1239.5675
     14,   604.231384,   350.482666,   1458.74365
     15,   640.994751,           0.,   1547.49817
     16,   383.343475,   956.771362,    573.71405
     17,   573.959961,   826.495239,    858.99176
     18,   745.407593,   628.578125,    1115.5813
     19,   877.208008,   350.482666,   1312.83459
     20,   930.580139,           0.,   1392.71155
     21,   487.903687,   956.771362,   487.903687
     22,   730.512451,   826.495239,   730.512451
     23,   948.723877,   628.578125,   948.723877
     24,     1116.474,   350.482666,     1116.474
     25,   1184.40381,           0.,   1184.40381
     26,    573.71405,   956.771362,   383.343475
     27,    858.99176,   826.495239,   573.959961
     28,    1115.5813,   628.578125,   745.407593
     29,   1312.83459,   350.482666,   877.208008
     30,   1392.71155,           0.,   930.580139
     31,   637.476868,   956.771362,   264.051575
     32,    954.46051,   826.495239,   395.350494
     33,    1239.5675,   628.578125,   513.445679
     34,   1458.74365,   350.482666,   604.231384
     35,   1547.49817,           0.,   640.994751
     36,   676.741821,   956.771362,    134.61232
     37,   1013.24988,   826.495239,   201.547928
     38,   1315.91785,   628.578125,    261.75235
     39,   1548.59399,   350.482666,   308.034485
     40,   1642.81531,           0.,   326.776276
     41,         690.,   956.771362,           0.
     42,   1033.10059,   826.495239,           0.
     43,   1341.69812,   628.578125,           0.
     44,   1578.93274,   350.482666,           0.
     45,        1675.,           0.,           0.
     46,   676.741821,   956.771362,   -134.61232
     47,   1013.24988,   826.495239,  -201.547836
     48,   1315.91785,   628.578125,  -261.752197
     49,   1548.59399,   350.482666,  -308.034332
     50,   1642.81531,           0.,  -326.776276
     51,   637.476868,   956.771362,  -264.051575
     52,    954.46051,   826.495239,  -395.350464
     53,    1239.5675,   628.578125,  -513.445679
     54,   1458.74365,   350.482666,  -604.231384
     55,   1547.49817,           0.,  -640.994751
     56,    573.71405,   956.771362,  -383.343475
     57,   858.991699,   826.495239,  -573.960022
     58,   1115.58118,   628.578125,  -745.407654
     59,   1312.83447,   350.482666,  -877.208069
     60,   1392.71155,           0.,  -930.580139
     61,   487.903687,   956.771362,  -487.903687
     62,   730.512329,   826.495239,  -730.512573
     63,   948.723755,   628.578125,  -948.723999
     64,   1116.47388,   350.482666,  -1116.47424
     65,   1184.40381,           0.,  -1184.40381
     66,   383.343475,   956.771362,   -573.71405
     67,   573.959778,   826.495239,  -858.991882
     68,   745.407349,   628.578125,  -1115.58142
     69,   877.207703,   350.482666,  -1312.83472
     70,   930.580139,           0.,  -1392.71155
     71,   264.051575,   956.771362,  -637.476868
     72,   395.350647,   826.495239,  -954.460449
     73,   513.445862,   628.578125,  -1239.56738
     74,   604.231628,   350.482666,  -1458.74353
     75,   640.994751,           0.,  -1547.49817
     76,    134.61232,   956.771362,  -676.741821
     77,   201.548019,   826.495239,  -1013.24982
     78,   261.752441,   628.578125,  -1315.91785
     79,   308.034637,   350.482666,  -1548.59387
     80,   326.776276,           0.,  -1642.81531
     81,           0.,   956.771362,        -690.
     82,  1.23196014e-05,   826.495239,  -1033.10059
     83,  1.59995907e-05,   628.578125,  -1341.69824
     84,  1.88285831e-05,   350.482666,  -1578.93274
     85,           0.,           0.,       -1675.
     86,   -134.61232,   956.771362,  -676.741821
     87,  -201.548004,   826.495239,  -1013.24988
     88,  -261.752411,   628.578125,  -1315.91785
     89,  -308.034607,   350.482666,  -1548.59399
     90,  -326.776276,           0.,  -1642.81531
     91,  -264.051575,   956.771362,  -637.476868
     92,  -395.350616,   826.495239,  -954.460449
     93,  -513.445862,   628.578125,  -1239.56738
     94,  -604.231628,   350.482666,  -1458.74353
     95,  -640.994751,           0.,  -1547.49817
     96,  -383.343475,   956.771362,   -573.71405
     97,  -573.960144,   826.495239,  -858.991638
     98,  -745.407837,   628.578125,  -1115.58105
     99,  -877.208313,   350.482666,  -1312.83435
    100,  -930.580139,           0.,  -1392.71155
    101,  -487.903687,   956.771362,  -487.903687
    102,  -730.512512,   826.495239,   -730.51239
    103,  -948.723938,   628.578125,  -948.723816
    104,  -1116.47412,   350.482666,    -1116.474
    105,  -1184.40381,           0.,  -1184.40381
