131,-1058.802400,-1835.000000,1290.154400,
132,-1058.802400,-1760.000000,1290.154400,
133,-1058.802400,-1685.000000,1290.154400,
134,-1058.802400,-1610.000000,1290.154400,
135,-1058.802400,-1535.000000,1290.154400,
136,-927.246700,-1835.000000,1387.722800,
137,-927.246700,-1760.000000,1387.722800,
138,-927.246700,-1685.000000,1387.722800,
139,-927.246700,-1610.000000,1387.722800,
140,-927.246700,-1535.000000,1387.722800,
141,-786.761170,-1835.000000,1471.926600,
142,-786.761170,-1760.000000,1471.926600,
143,-786.761170,-1685.000000,1471.926600,
144,-786.761170,-1610.000000,1471.926600,
145,-786.761170,-1535.000000,1471.926600,
146,-638.698670,-1835.000000,1541.955000,
147,-638.698670,-1760.000000,1541.955000,
148,-638.698670,-1685.000000,1541.955000,
149,-638.698670,-1610.000000,1541.955000,
150,-638.698670,-1535.000000,1541.955000,
151,-484.485140,-1835.000000,1597.133400,
152,-484.485140,-1760.000000,1597.133400,
153,-484.485140,-1685.000000,1597.133400,
154,-484.485140,-1610.000000,1597.133400,
155,-484.485140,-1535.000000,1597.133400,
156,-325.605740,-1835.000000,1636.930700,
157,-325.605740,-1760.000000,1636.930700,
158,-325.605740,-1685.000000,1636.930700,
159,-325.605740,-1610.000000,1636.930700,
160,-325.605740,-1535.000000,1636.930700,
161,-163.590610,-1835.000000,1660.963300,
162,-163.590610,-1760.000000,1660.963300,
163,-163.590610,-1685.000000,1660.963300,
164,-163.590610,-1610.000000,1660.963300,
165,-163.590610,-1535.000000,1660.963300,
