     1,    0.0000000e+00, -1.8350000e+03, -1.6690000e+03
      2,    0.0000000e+00, -1.7600000e+03, -1.6690000e+03
      3,    0.0000000e+00, -1.6850000e+03, -1.6690000e+03
      4,    0.0000000e+00, -1.6100000e+03, -1.6690000e+03
      5,    0.0000000e+00, -1.5350000e+03, -1.6690000e+03
      6,   -1.6359061e+02, -1.8350000e+03, -1.6609633e+03
      7,   -1.6359061e+02, -1.7600000e+03, -1.6609633e+03
      8,   -1.6359061e+02, -1.6850000e+03, -1.6609633e+03
      9,   -1.6359061e+02, -1.6100000e+03, -1.6609633e+03
     10,   -1.6359061e+02, -1.5350000e+03, -1.6609633e+03
     11,   -3.2560574e+02, -1.8350000e+03, -1.6369307e+03
     12,   -3.2560574e+02, -1.7600000e+03, -1.6369307e+03
     13,   -3.2560574e+02, -1.6850000e+03, -1.6369307e+03
     14,   -3.2560574e+02, -1.6100000e+03, -1.6369307e+03
     15,   -3.2560574e+02, -1.5350000e+03, -1.6369307e+03
     16,   -4.8448514e+02, -1.8350000e+03, -1.5971334e+03
     17,   -4.8448514e+02, -1.7600000e+03, -1.5971334e+03
     18,   -4.8448514e+02, -1.6850000e+03, -1.5971334e+03
     19,   -4.8448514e+02, -1.6100000e+03, -1.5971334e+03
     20,   -4.8448514e+02, -1.5350000e+03, -1.5971334e+03
     21,   -6.3869867e+02, -1.8350000e+03, -1.5419550e+03
     22,   -6.3869867e+02, -1.7600000e+03, -1.5419550e+03
     23,   -6.3869867e+02, -1.6850000e+03, -1.5419550e+03
     24,   -6.3869867e+02, -1.6100000e+03, -1.5419550e+03
     25,   -6.3869867e+02, -1.5350000e+03, -1.5419550e+03
     26,   -7.8676117e+02, -1.8350000e+03, -1.4719266e+03
     27,   -7.8676117e+02, -1.7600000e+03, -1.4719266e+03
     28,   -7.8676117e+02, -1.6850000e+03, -1.4719266e+03
     29,   -7.8676117e+02, -1.6100000e+03, -1.4719266e+03
     30,   -7.8676117e+02, -1.5350000e+03, -1.4719266e+03
     31,   -9.2724670e+02, -1.8350000e+03, -1.3877228e+03
     32,   -9.2724670e+02, -1.7600000e+03, -1.3877228e+03
     33,   -9.2724670e+02, -1.6850000e+03, -1.3877228e+03
     34,   -9.2724670e+02, -1.6100000e+03, -1.3877228e+03
     35,   -9.2724670e+02, -1.5350000e+03, -1.3877228e+03
     36,   -1.0588024e+03, -1.8350000e+03, -1.2901544e+03
     37,   -1.0588024e+03, -1.7600000e+03, -1.2901544e+03
     38,   -1.0588024e+03, -1.6850000e+03, -1.2901544e+03
     39,   -1.0588024e+03, -1.6100000e+03, -1.2901544e+03
     40,   -1.0588024e+03, -1.5350000e+03, -1.2901544e+03
     41,   -1.1801613e+03, -1.8350000e+03, -1.1801613e+03
     42,   -1.1801613e+03, -1.7600000e+03, -1.1801613e+03
     43,   -1.1801613e+03, -1.6850000e+03, -1.1801613e+03
     44,   -1.1801613e+03, -1.6100000e+03, -1.1801613e+03
     45,   -1.1801613e+03, -1.5350000e+03, -1.1801613e+03
     46,   -1.2901544e+03, -1.8350000e+03, -1.0588024e+03
     47,   -1.2901544e+03, -1.7600000e+03, -1.0588024e+03
     48,   -1.2901544e+03, -1.6850000e+03, -1.0588024e+03
     49,   -1.2901544e+03, -1.6100000e+03, -1.0588024e+03
     50,   -1.2901544e+03, -1.5350000e+03, -1.0588024e+03
     51,   -1.3877228e+03, -1.8350000e+03, -9.2724670e+02
     52,   -1.3877228e+03, -1.7600000e+03, -9.2724670e+02
     53,   -1.3877228e+03, -1.6850000e+03, -9.2724670e+02
     54,   -1.3877228e+03, -1.6100000e+03, -9.2724670e+02
     55,   -1.3877228e+03, -1.5350000e+03, -9.2724670e+02
     56,   -1.4719266e+03, -1.8350000e+03, -7.8676117e+02
     57,   -1.4719266e+03, -1.7600000e+03, -7.8676117e+02
     58,   -1.4719266e+03, -1.6850000e+03, -7.8676117e+02
     59,   -1.4719266e+03, -1.6100000e+03, -7.8676117e+02
     60,   -1.4719266e+03, -1.5350000e+03, -7.8676117e+02
